《文心》,叶圣陶           夏丏尊,阅读技巧,这本书，无论谁看过，都会后悔，后悔没有早点读到！也会发誓，发誓一定要留给孩子看。《文心》最早成书于20世纪30年代，但是它流传了将近一个世纪。而这本书的作者，就是大名鼎鼎的教育家夏丏尊和叶圣陶两位先生。而在这本书中，两位先生给我们提供了一个范本：什么是好的语文教育？这本书给出了两个标准：一是是否可以充实自己，二是是否随时随地可以受用。这是语文教育成败的标准。
《谈读书》,朱光潜,阅读技巧,作为中国现代美学奠基人之一，朱光潜对文学作品、艺术作品的鉴赏有着其独特的过人之处，而在阅读这件事上，他也有“独家秘笈”：在朱光潜看来，凡是值得读的书，至少须读两遍——第一遍快读，着眼于全文主旨与特色；第二遍慢读，须以批评态度衡量书的内容。此外，读和写是分不开的，所以要常作文章。看过一本书，研究一个问题，就此作文章，才能把它变成自己的。而在这些方法之中，书单狗印象最深的还是记笔记。读一本书，要笔记一本书的纲要、精彩的地方和自己的意见。这样不仅可以帮助你记忆，而且可以逼着你仔细，刺激你思考。
《如何阅读一本书》,莫提默·J. 艾德勒 / 查尔斯·范多伦 ,阅读技巧,每本书的封面之下都有一套自己的骨架，作为一个分析阅读的读者，责任就是要找出这个骨架。一本书出现在面前时，肌肉包着骨头，衣服包裹着肌肉，可说是盛装而来。读者用不着揭开它的外衣或是撕去它的肌肉来得到在柔软表皮下的那套骨架，但是一定要用一双X光般的透视眼来看这本书，因为那是了解一本书、掌握其骨架的基础。《如何阅读一本书》初版于1940年，1972年大幅增订改写为新版。不懂阅读的人，初探阅读的人，读这本书可以少走冤枉路。对阅读有所体会的人，读这本书可以有更深的印证和领悟。
《天生就会跑》,克里斯托弗·麦克杜格尔,游记,人类为什么会把宝贵的体能“浪费”在跑步上。一部分人理解不了，他们觉得跑步是对身体的负担。真的是这样吗？对此感到怀疑的作者，经历一番冒险，找到了隐藏在墨西哥铜峡谷内的，史上最强的长跑族群塔拉乌玛拉人，终于探得了跑步真谛，原本莫名其妙的脚疼也不治而愈。人类为什么至今还在跑步？因为人类天生就会跑步，这已经刻写在我们的基因中。跑步让人类更接近自然、更趋向完美。读书和跑步是一样的。一旦它成为你生活中不可或缺的一部分，你就能感受到它对于你整个身体的净化，内在的潜能也会被激发出来。这是一种看似无用，实际上却不可多得的珍贵财富。
《空谷幽兰》,比尔·波特,游记,本书记录了痴迷中国文化的美国人比尔·波特，在上世纪八十年代千里迢迢来到中国，寻访深山中的隐士的所见所闻。书中记录了不少当代隐士的言行，他们脱离尘世，寂静无言，独居一处。其中最让小狗惊讶的是，无论是道教，还是佛教的隐士，他们都指出：修行不能狭隘地局限于某本书，或某一法门，重要的是有道法自然的开阔胸襟。隐士们的这种生活更是昭示了孤独的美妙之处。我们不一定要去深山变成隐士，在喧嚣的闹市中，学会享受独处的时光，你也能找到通往纯净心灵之路。
《不去会死》,石田裕辅,游记,这个有趣的书名来源于作者的切身经历。本书作者因为在小时候看到了一位青年骑着载满行囊的自行车飞驰而过，很是羡慕。于是长大后发下“不去会死”的豪语，辞掉工作，独自踏上了世界之旅。在书中，他用一种轻松、真诚的笔调，真实地呈现了孤独旅行的乐趣与苦涩。这其中有恒河的纯白日出、神秘的金字塔、绚烂的极光，也有被黑人女生勒索、被强盗抢劫、被暴风侵袭等一系列的遭遇……所有的这一切经历，最终让作者完成了近十万公里、跨越五大洲的自行车单骑之旅。而他也在一个个无人可以讨论的困境中，找到了内心深处的自己。不去独自旅行，我们的肉身当然不会真的死去。但如果一直回避孤独时与内心灵魂的低语，那么会“死”的，便可能是那沉睡的心灵。
《西方音乐史》,朱秋华,音乐,
《恶的美学历程》,彼得-安德雷?阿尔特,艺术      文学,文学将在一种纲领性的意义上变得与道德无关，并且在耸人听闻的罪行中，在欲念的深渊里和暴力的恐怖中发现恶的审美魅力，现代作品主要通过逾越的过程介绍恶这个角色。
《竹久梦二的世界》,刘柠,艺术,《竹久梦二的世界》收录了梦二绘画及摄影作品二百余幅，并配以梦二的传记、自传、游记和年谱，唯美的绘画与不疯魔不成活的生平共同构筑起日本大正时期最浪漫、最明艳的一道光。
《植物的记忆与藏书乐》,翁贝托·埃科,艺术,
《艺术的故事》,贡布里希,艺术,这是一本关于艺术史最著名、最权威的入门读物，也是开启艺术大门的必读书目。在书中，作者用平实的语言，讲述了艺术是如何从最早的洞窟绘画，一步步发展到当今的实验性艺术。作者认为，艺术的发展并不只是技术的日益成熟，而是随着人类的观念和要求在不断地变化。比如原始部落的艺术看起来很笨拙，这并非他们不能表现得很逼真，而是因为他们的观念认为那样表现即可。就像我们的生活，发展会有一定的阶段，而每个人都有自己的节奏。
《艺术：让人成为人》,理查德·加纳罗    特尔玛·阿特休勒,艺术,《艺术：让人成为人》这是一个极具哲学意味的标题。是什么意思呢？就是每个人都有审美能力，审美是无意识的。当你看到一朵娇艳的花，自然会觉得它好看。而这本书的价值就是，教你把无意识的审美，变成自觉的审美。你无需刻意记住书中的任何内容，当你读完后，自然会发生改变。这本书就像一个带着魔力的筛子，滤掉生活中嘈杂混浊的物事，将清澈的本质展现在你面前。这个过程就是你自觉的审美意识的建立。这本书让书单狗感触最深的有两点：一是在一个无数信息扑面而来的世界里，如何保持住自己？答案是养成一个习惯，可以时刻把自己从这一切中抽离出来，审视外部世界和自己的内心，不要被资讯淹没。二是保持住自己之后，如何更好地生活？答案是尊重自己身处其中的环境，憎恶解决不了问题，你必须要在内心世界里找到可以应付混乱的免疫力，用自己的眼睛去发现美丽。
《小顾聊绘画》,顾爷,艺术,作者“顾爷”，非科班出身的他，凭着对艺术的兴趣，致力于用通俗易懂的方式让人了解艺术家，亲近艺术，提高审美水平。用他自己的话说就是“把艺术带给普通人”。在书中，小顾以一种前所未有的评书式解读，讲述了9位世界顶级艺术家的生平故事，梵高、莫奈、伦勃朗……文章极大程度地还原了大艺术家们的真实样貌，更有趣的是，小顾会穿插一些花边新闻和笑料，让读者在哈哈大笑的过程中，领悟艺术的魅力。
《世界美术名作二十讲》,傅雷,艺术,提起傅雷，大家最先想到的应该是他的《傅雷家书》，以及他翻译家的身份。但实际上傅雷先生还是一名优秀的艺术史专家，他出国留学与回国后的前期工作都是与艺术相关。这本书就是由傅雷先生在担任讲师时的讲义整理而成的。在书中，傅雷认为每一种艺术的形成，都与艺术家的内心情操有关，因此在技法上寻找美点的同时，也要注重名作中所体现的内在情感诉求。比如他在分析米开朗基罗的雕塑时发现，米开朗基罗更加注重人的情感激发，所以当他将自己的烦闷、困惑都注入到作品后，他的作品便摆脱了俗气，成为了传世名作。
《莎士比亚的动荡世界》,尼尔·麦克格雷格,艺术,这本书的作者是大英博物馆的前馆长，所以这本书的架构比较新奇：每一章节都是从博物馆中选取莎士比亚生活年代的文物入手，让这些器物诉说着宏大的英国社会历史。作者串联得非常有意思，旁征博引，让你看书的同时，脑补出那个年代的轮廓，书单狗甚至有一种“进入历史”或者说“穿越”的感觉。这种全新的方式，引领我们“打开”这位文艺复新巨匠的作品。读完你会彻底明白，为什么想要了解16世纪的欧洲，莎士比亚剧本是最好的读本。莎剧文本的开放性，为我们捕捉到了动荡世界中动荡人生的精髓。全书语言轻松、印刷精良，绝不是那种“戏说历史”的消遣读物。读完全书，相信一个轰轰烈烈的莎士比亚的动荡世界将细腻、又恢弘地展现在你面前。
《诺阿诺阿》,高更,艺术,提到凡·高，就不得不提及与他相爱相杀的好友：法国画家高更。两人都是后印象画派的泰斗级人物，像刺猬一般努力靠近对方又互相伤害。由于性格与作画方式的巨大差异，两人在争论的过程中甚至拔刀相向，凡·高当夜自割耳朵。受到原始艺术影响的高更，最终放弃文明社会，前往南太平洋小岛塔希提岛，与岛上土著同吃同住。在这个热带岛屿上，他脱去了文明的外衣，用散记的形式记录了一段趋向于生命本真的时光——穿梭于野蕨丛生的树林、捕捞于霞光四溢的海面、黝黑的少女头戴大花，于清风之中袅娜穿行，一切景致都汇成了高更晚年的艺术文化宣言。这本书收录了高更所有的原始插图和全部文稿手迹，全彩印刷、图文并茂，天空与丛林之中弥漫的原始芬芳，可以让你最大程度地贴近这个充满生命力的艺术灵魂。
